"","french_name","species","year","estimate","se","infIC","supIC","GR","infGR","supGR","pval"
"1194","Caille des blés","COTCOT",2017,-0.291429262148551,0.106133822575812,-0.499451554397142,-0.0834069698999608,0.747194866693075,0.606863400022591,0.919976668211823,0.0060351395635623
"1195","Caille des blés","COTCOT",2018,-0.474528077612678,0.112245627477455,-0.69452950746849,-0.254526647756866,0.622178607206642,0.499309314032609,0.775283393252136,2.36211581237561e-05
"1196","Caille des blés","COTCOT",2019,-0.139756407389734,0.0992189088747332,-0.334225468784211,0.0547126540047433,0.869570030435429,0.715892352650849,1.05623706557494,0.158963461440262
"1197","Caille des blés","COTCOT",2020,0.238008420911196,0.101695823889995,0.0386846060868053,0.437332235735586,1.26871987655734,1.03944259807777,1.54857048205296,0.0192633424722807
"1198","Caille des blés","COTCOT",2021,-0.18755034356934,0.0938770933392198,-0.371549446514211,-0.00355124062446957,0.828987382946063,0.689664903460564,0.99645505757284,0.045735243689585
"1199","Caille des blés","COTCOT",2022,-0.304419147414103,0.0985783357976098,-0.497632685577418,-0.111205609250787,0.737551658782775,0.60796820938579,0.894754760158908,0.00201444877656646
"1200","Caille des blés","COTCOT",2023,0.227862882830462,0.0802319425493331,0.0706082754337691,0.385117490227155,1.25591310637519,1.0731607600871,1.46978699690524,0.00451061911237167
"1201","Caille des blés","COTCOT",2024,-0.116757772964464,0.0928500530736722,-0.298743876988861,0.0652283310599339,0.889800700847448,0.741749364188747,1.06740271775567,0.20857719432459
"1202","Coucou gris","CUCCAN",2001,0.00794877948393299,0,0.00794877948393299,0.00794877948393299,1.00798045490293,1.00798045490293,1.00798045490293,NA
"1203","Coucou gris","CUCCAN",2002,-0.0086469655663026,0.0270392570237777,-0.0616439093329069,0.0443499782003017,0.991390311917365,0.940217629911149,1.04534813993702,0.74912524191354
"1204","Coucou gris","CUCCAN",2003,0.0104531256905522,0.0233428962327074,-0.0352989509255542,0.0562052023066587,1.01050795047249,0.965316790769234,1.05781472748901,0.654292078052486
"1205","Coucou gris","CUCCAN",2004,0.0174920381950143,0.0215848498667592,-0.0248142675438337,0.0597983439338623,1.01764591982015,0.97549107555727,1.06162244235293,0.417718945892627
"1206","Coucou gris","CUCCAN",2005,0.138485714164415,0.0196654610994807,0.0999414104094324,0.177030017919397,1.14853327369547,1.1051061684609,1.19366692398686,1.89393526758282e-12
"1207","Coucou gris","CUCCAN",2006,0.152210985761072,0.0192454278483091,0.114489947178386,0.189932024343757,1.16440588357872,1.12130136876467,1.20916740091601,2.5958408562035e-15
"1208","Coucou gris","CUCCAN",2007,0.216947511345518,0.0185362395053465,0.180616481915039,0.253278540775997,1.24227889487878,1.1979556535225,1.28824205480678,1.21633318484156e-31
"1209","Coucou gris","CUCCAN",2008,0.0907249634985805,0.0180353239059069,0.055375728643003,0.126074198354158,1.0949678077252,1.05693766183325,1.13436633327548,4.89447694354973e-07
"1210","Coucou gris","CUCCAN",2009,0.0810529761248651,0.0180999571553991,0.0455770601002829,0.116528892149447,1.08442834385643,1.04663165504674,1.12358997292766,7.53189373884594e-06
"1211","Coucou gris","CUCCAN",2010,0.0974366594408484,0.0178242071988966,0.062501213331011,0.132372105550686,1.10234161641761,1.06449575050278,1.14153301101695,4.58916836907065e-08
"1212","Coucou gris","CUCCAN",2011,0.106616088585593,0.0188304769704608,0.0697083537234901,0.143523823447696,1.11250706832161,1.07219543384465,1.15433431070261,1.49714819520949e-08
"1213","Coucou gris","CUCCAN",2012,-0.0148068065965413,0.0197745331899561,-0.0535648916488552,0.0239512784557725,0.985302275116653,0.947844431820069,1.0242404141003,0.453988851790327
"1214","Coucou gris","CUCCAN",2013,-0.113064761955437,0.0210345764542555,-0.154292531805778,-0.0718369921050964,0.893092819805712,0.857021278355997,0.930682592057182,7.65036440181687e-08
"1215","Coucou gris","CUCCAN",2014,-0.00145843468579378,0.0207586417081238,-0.0421453724337163,0.0392285030621288,0.998542628313238,0.958730397470341,1.04000810153676,0.943989306477986
"1216","Coucou gris","CUCCAN",2015,-0.0144937528221622,0.0224820130158875,-0.0585584983333017,0.0295709926889773,0.985610775998946,0.943123067658369,1.03001255623739,0.519133176479387
"1217","Coucou gris","CUCCAN",2016,-0.112281527120811,0.023284358547523,-0.157918869873956,-0.0666441843676661,0.893792595221206,0.853919057719052,0.935528017615802,1.41992854144815e-06
"1218","Coucou gris","CUCCAN",2017,-0.0944436073586448,0.0219892529529145,-0.137542543146357,-0.0513446715709324,0.909879043661876,0.871497272972443,0.949951192929583,1.74701719073671e-05
"1219","Coucou gris","CUCCAN",2018,-0.0967507471332754,0.0215475905635715,-0.138984024637876,-0.0545174696286753,0.907782245263719,0.870241930777184,0.946941965988804,7.11911283471915e-06
"1220","Coucou gris","CUCCAN",2019,-0.107765015110666,0.0216432917144615,-0.150185866871011,-0.0653441633503219,0.897838550136341,0.860548014192926,0.93674501459044,6.38668894402985e-07
"1221","Coucou gris","CUCCAN",2020,0.025819525489083,0.0269791186699103,-0.0270595471039413,0.0786985980821072,1.02615573680623,0.973303282406981,1.08187819276256,0.338557733941934
"1222","Coucou gris","CUCCAN",2021,-0.105347849399165,0.0201028581927999,-0.144749451457053,-0.0659462473412774,0.900011399704991,0.865239050338867,0.936181185166915,1.60192993746332e-07
"1223","Coucou gris","CUCCAN",2022,-0.0601074683546773,0.0198714135100368,-0.0990554388343494,-0.0211594978750052,0.941663329137566,0.905692496095453,0.97906279368024,0.00248780339069177
"1224","Coucou gris","CUCCAN",2023,-0.144904964708189,0.0203035408056017,-0.184699904687168,-0.10511002472921,0.865104504663228,0.831353731779389,0.90022547007368,9.54378947950164e-13
